genome,completeness,contamination,location,length,N50,centrality
nhnw_bin.273.fa.gz,96.62,0.671,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.273.fa.gz,2689981.0,39720.0,0.0
nhnw_bin.71.fa.gz,96.59,0.0,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.71.fa.gz,1600407.0,49948.0,0.0
nhnw_bin.186.fa.gz,96.55,6.896,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.186.fa.gz,2263635.0,70502.0,0.0
nhnw_bin.281.fa.gz,96.5,2.15,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.281.fa.gz,2493040.0,27731.0,0.0
nhnw_bin.360.fa.gz,96.46,3.37,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.360.fa.gz,1259883.0,214953.0,0.0
nhnw_bin.303.fa.gz,96.45,1.122,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.303.fa.gz,1739894.0,105749.0,0.0
nhnw_bin.244.fa.gz,96.43,0.0,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.244.fa.gz,1264635.0,139959.0,0.0
nhnw_bin.3.fa.gz,96.4,2.602,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.3.fa.gz,2349734.0,75878.0,0.0
nhnw_bin.208.fa.gz,96.39,0.0,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.208.fa.gz,1879465.0,87447.0,0.0
nhnw_bin.506.fa.gz,96.32,7.619,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.506.fa.gz,1926910.0,114941.0,0.0
nhnw_bin.318.fa.gz,96.3,2.013,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.318.fa.gz,1737480.0,89872.0,0.0
nhnw_bin.154.fa.gz,96.3,0.111,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.154.fa.gz,1796867.0,33027.0,0.0
nhnw_bin.357.fa.gz,96.28,4.25,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.357.fa.gz,2127736.0,143920.0,0.0
nhnw_bin.76.fa.gz,96.22,0.0,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.76.fa.gz,1773328.0,118465.0,0.0
nhnw_bin.55.fa.gz,96.19,0.224,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.55.fa.gz,2885570.0,40789.0,0.0
nhnw_bin.561.fa.gz,96.16,0.0,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.561.fa.gz,2045525.0,59300.0,0.0
nhnw_bin.334.fa.gz,96.1,1.075,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.334.fa.gz,2386246.0,35054.0,0.0
nhnw_bin.320.fa.gz,96.09,0.709,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.320.fa.gz,1401950.0,182312.0,0.0
nhnw_bin.577.fa.gz,96.08,0.894,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.577.fa.gz,1676895.0,21638.0,0.0
nhnw_bin.299.fa.gz,96.0,2.666,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.299.fa.gz,1669163.0,12159.0,0.0
nhnw_bin.509.fa.gz,95.97,1.006,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.509.fa.gz,2585462.0,20666.0,0.0
nhnw_bin.417.fa.gz,95.97,1.384,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.417.fa.gz,1989969.0,182533.0,0.0
nhnw_bin.416.fa.gz,95.97,0.915,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.416.fa.gz,3609209.0,57636.0,0.0
nhnw_bin.349.fa.gz,95.97,2.369,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.349.fa.gz,1896009.0,31493.0,0.0
nhnw_bin.288.fa.gz,95.97,4.311,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.288.fa.gz,2583365.0,24444.0,0.0
nhnw_bin.264.fa.gz,95.97,4.026,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.264.fa.gz,2227505.0,75577.0,0.0
nhnw_bin.564.fa.gz,95.96,9.191,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.564.fa.gz,3446190.0,35227.0,0.0
nhnw_bin.413.fa.gz,95.96,1.075,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.413.fa.gz,2267011.0,153887.0,0.983025
nhnw_bin.12.fa.gz,95.96,0.806,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.12.fa.gz,1601953.0,56990.0,0.0
nhnw_bin.177.fa.gz,95.95,0.671,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.177.fa.gz,2993947.0,92523.0,0.0
nhnw_bin.352.fa.gz,95.86,0.537,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.352.fa.gz,2130022.0,68490.0,0.0
nhnw_bin.324.fa.gz,95.86,0.671,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.324.fa.gz,1880972.0,212581.0,0.0
nhnw_bin.174.fa.gz,95.86,0.793,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.174.fa.gz,1908033.0,11894.0,0.0
nhnw_bin.188.fa.gz,95.8,0.0,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.188.fa.gz,2105138.0,156956.0,0.0
nhnw_bin.78.fa.gz,95.78,1.197,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.78.fa.gz,1553139.0,100183.0,0.0
nhnw_bin.335.fa.gz,95.74,1.363,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.335.fa.gz,1507133.0,72758.0,0.0
nhnw_bin.326.fa.gz,95.74,1.418,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.326.fa.gz,1454152.0,50592.0,0.0
nhnw_bin.540.fa.gz,95.72,0.699,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.540.fa.gz,2023019.0,119403.0,0.0
nhnw_bin.295.fa.gz,95.71,0.264,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.295.fa.gz,2016375.0,47054.0,0.0
nhnw_bin.137.fa.gz,95.71,0.949,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.137.fa.gz,2356509.0,94625.0,0.0
nhnw_bin.149.fa.gz,95.64,4.474,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.149.fa.gz,1884257.0,60207.0,0.0
nhnw_bin.290.fa.gz,95.62,7.102,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.290.fa.gz,4869932.0,51712.0,0.0
nhnw_bin.13.fa.gz,95.6,1.034,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.13.fa.gz,2222995.0,14676.0,0.0
nhnw_bin.111.fa.gz,95.53,0.859,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.111.fa.gz,2473132.0,26288.0,0.0
nhnw_bin.315.fa.gz,95.52,4.921,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.315.fa.gz,2229947.0,32693.0,0.0
nhnw_bin.54.fa.gz,95.43,1.254,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.54.fa.gz,2474184.0,57055.0,0.0
nhnw_bin.521.fa.gz,95.43,1.075,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.521.fa.gz,1926796.0,42757.0,0.0
nhnw_bin.390.fa.gz,95.41,1.417,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.390.fa.gz,2373367.0,17535.0,0.0
nhnw_bin.309.fa.gz,95.41,1.363,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.309.fa.gz,2027920.0,43072.0,0.0
nhnw_bin.519.fa.gz,95.39,6.05,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.519.fa.gz,1586242.0,38153.0,0.0
nhnw_bin.219.fa.gz,95.37,2.516,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.219.fa.gz,4517115.0,102043.0,0.0
nhnw_bin.495.fa.gz,95.34,3.225,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.495.fa.gz,2369848.0,89549.0,0.0
nhnw_bin.340.fa.gz,95.32,0.537,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.340.fa.gz,2001853.0,166014.0,0.0
nhnw_bin.523.fa.gz,95.3,4.194,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.523.fa.gz,3491721.0,58255.0,0.0
nhnw_bin.406.fa.gz,95.3,1.342,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.406.fa.gz,2327118.0,55907.0,0.0
nhnw_bin.211.fa.gz,95.3,0.671,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.211.fa.gz,2561456.0,30563.0,0.0
nhnw_bin.589.fa.gz,95.26,1.76,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.589.fa.gz,1500114.0,53290.0,0.0
nhnw_bin.539.fa.gz,95.26,1.194,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.539.fa.gz,2365744.0,32565.0,0.0
nhnw_bin.52.fa.gz,95.26,0.0,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.52.fa.gz,2020849.0,79399.0,0.0
nhnw_bin.555.fa.gz,95.22,0.476,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.555.fa.gz,1953782.0,38026.0,0.0
nhnw_bin.418.fa.gz,95.22,0.0,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.418.fa.gz,2133135.0,100991.0,0.0
nhnw_bin.243.fa.gz,95.16,1.124,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.243.fa.gz,2758772.0,46891.0,0.0
nhnw_bin.117.fa.gz,95.16,1.209,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.117.fa.gz,1741477.0,108064.0,0.0
nhnw_bin.11.fa.gz,95.15,0.806,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.11.fa.gz,2113265.0,49544.0,0.0
nhnw_bin.16.fa.gz,95.09,0.653,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.16.fa.gz,2030512.0,35475.0,0.0
nhnw_bin.358.fa.gz,94.98,1.006,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.358.fa.gz,1951609.0,55441.0,0.0
nhnw_bin.41.fa.gz,94.96,4.758,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.41.fa.gz,2148543.0,32983.0,0.0
nhnw_bin.155.fa.gz,94.93,1.898,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.155.fa.gz,2133557.0,68634.0,0.0
nhnw_bin.198.fa.gz,94.92,3.701,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.198.fa.gz,1857847.0,41717.0,0.0
nhnw_bin.432.fa.gz,94.89,1.881,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.432.fa.gz,2476604.0,85161.0,0.0
nhnw_bin.573.fa.gz,94.87,0.0,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.573.fa.gz,2221676.0,45935.0,0.0
nhnw_bin.45.fa.gz,94.87,0.582,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.45.fa.gz,2805897.0,12025.0,0.0
nhnw_bin.160.fa.gz,94.77,2.431,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.160.fa.gz,1771532.0,14745.0,0.0
nhnw_bin.138.fa.gz,94.77,5.599,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.138.fa.gz,2416566.0,64590.0,0.0
nhnw_bin.121.fa.gz,94.77,0.0,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.121.fa.gz,1470042.0,17868.0,0.0
nhnw_bin.60.fa.gz,94.75,0.806,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.60.fa.gz,1917577.0,73684.0,0.0
nhnw_bin.566.fa.gz,94.68,0.625,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.566.fa.gz,1831680.0,50605.0,0.0
nhnw_bin.317.fa.gz,94.68,2.836,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.317.fa.gz,1780767.0,133657.0,0.0
nhnw_bin.158.fa.gz,94.66,1.793,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.158.fa.gz,1813599.0,90286.0,0.0
nhnw_bin.214.fa.gz,94.63,0.671,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.214.fa.gz,1598792.0,128655.0,0.0
nhnw_bin.116.fa.gz,94.63,0.671,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.116.fa.gz,1640452.0,76410.0,0.0
nhnw_bin.162.fa.gz,94.62,0.0,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.162.fa.gz,2394871.0,49328.0,0.0
nhnw_bin.256.fa.gz,94.57,1.342,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.256.fa.gz,3059473.0,29362.0,0.979557
nhnw_bin.559.fa.gz,94.56,2.362,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.559.fa.gz,1666037.0,37310.0,0.0
nhnw_bin.485.fa.gz,94.55,1.282,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.485.fa.gz,2872752.0,21460.0,0.0
nhnw_bin.493.fa.gz,94.54,3.076,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.493.fa.gz,4530441.0,39165.0,0.0
nhnw_bin.113.fa.gz,94.54,2.666,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.113.fa.gz,3411865.0,79269.0,0.0
nhnw_bin.354.fa.gz,94.53,1.301,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.354.fa.gz,2282523.0,63920.0,0.0
nhnw_bin.404.fa.gz,94.51,1.398,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.404.fa.gz,2810148.0,33814.0,0.0
nhnw_bin.47.fa.gz,94.48,1.301,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.47.fa.gz,2182702.0,18158.0,0.0
nhnw_bin.570.fa.gz,94.45,0.671,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.570.fa.gz,1624164.0,34859.0,0.0
nhnw_bin.28.fa.gz,94.4,0.0,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.28.fa.gz,1889963.0,132057.0,0.0
nhnw_bin.314.fa.gz,94.38,2.808,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.314.fa.gz,1314907.0,128482.0,0.0
nhnw_bin.218.fa.gz,94.37,0.657,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.218.fa.gz,1909194.0,22442.0,0.0
nhnw_bin.200.fa.gz,94.35,0.0,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.200.fa.gz,1639317.0,91209.0,0.0
nhnw_bin.458.fa.gz,94.33,0.943,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.458.fa.gz,1974425.0,99342.0,0.0
nhnw_bin.96.fa.gz,94.31,1.123,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.96.fa.gz,2193514.0,35530.0,0.0
nhnw_bin.565.fa.gz,94.3,1.265,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.565.fa.gz,2119659.0,70268.0,0.0
nhnw_bin.43.fa.gz,94.29,5.369,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.43.fa.gz,1694432.0,105771.0,0.0
nhnw_bin.556.fa.gz,94.26,0.335,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.556.fa.gz,2567002.0,14299.0,0.0
nhnw_bin.164.fa.gz,94.26,2.447,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.164.fa.gz,1976386.0,33187.0,0.0
nhnw_bin.597.fa.gz,94.25,3.155,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.597.fa.gz,2213954.0,39857.0,0.0
nhnw_bin.388.fa.gz,94.21,8.745,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.388.fa.gz,2862392.0,27449.0,0.0
nhnw_bin.69.fa.gz,94.15,0.671,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.69.fa.gz,1770226.0,60644.0,0.0
nhnw_bin.440.fa.gz,94.15,4.058,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.440.fa.gz,2489347.0,12234.0,0.0
nhnw_bin.433.fa.gz,94.15,0.476,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.433.fa.gz,1859008.0,45460.0,0.0
nhnw_bin.522.fa.gz,94.12,0.079,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.522.fa.gz,1610856.0,117167.0,0.0
nhnw_bin.586.fa.gz,94.09,1.582,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.586.fa.gz,2020251.0,74536.0,0.0
nhnw_bin.265.fa.gz,94.08,0.448,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.265.fa.gz,1919439.0,34923.0,0.0
nhnw_bin.297.fa.gz,94.07,4.047,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.297.fa.gz,2309736.0,94320.0,0.0
nhnw_bin.414.fa.gz,94.06,1.915,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.414.fa.gz,2741439.0,92652.0,0.0
nhnw_bin.400.fa.gz,94.01,7.256,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.400.fa.gz,3775941.0,88162.0,0.0
nhnw_bin.393.fa.gz,93.97,0.0,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.393.fa.gz,1346481.0,99755.0,0.0
nhnw_bin.143.fa.gz,93.96,0.0,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.143.fa.gz,1668860.0,109057.0,0.0
nhnw_bin.546.fa.gz,93.95,2.41,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.546.fa.gz,1583622.0,12042.0,0.0
nhnw_bin.479.fa.gz,93.95,1.342,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.479.fa.gz,1868572.0,27570.0,0.0
nhnw_bin.133.fa.gz,93.95,2.688,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.133.fa.gz,2841627.0,101128.0,0.0
nhnw_bin.150.fa.gz,93.94,5.555,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.150.fa.gz,2245863.0,27043.0,0.0
nhnw_bin.8.fa.gz,93.86,2.426,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.8.fa.gz,2106911.0,27397.0,0.0
nhnw_bin.215.fa.gz,93.85,0.745,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.215.fa.gz,2063752.0,7117.0,0.0
nhnw_bin.588.fa.gz,93.84,2.904,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.588.fa.gz,2421459.0,27877.0,0.0
nhnw_bin.480.fa.gz,93.82,2.247,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.480.fa.gz,1262916.0,23156.0,0.0
nhnw_bin.431.fa.gz,93.82,0.0,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.431.fa.gz,1116817.0,24598.0,0.0
nhnw_bin.56.fa.gz,93.79,0.0,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.56.fa.gz,1749894.0,54722.0,0.0
nhnw_bin.79.fa.gz,93.75,1.908,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.79.fa.gz,2477845.0,36032.0,0.976291
nhnw_bin.249.fa.gz,93.73,0.0,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.249.fa.gz,2238780.0,14777.0,0.0
nhnw_bin.351.fa.gz,93.68,5.033,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.351.fa.gz,2558567.0,11768.0,0.0
nhnw_bin.316.fa.gz,93.66,0.842,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.316.fa.gz,1872058.0,57391.0,0.0
nhnw_bin.287.fa.gz,93.66,2.796,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.287.fa.gz,2609277.0,51618.0,0.0
nhnw_bin.25.fa.gz,93.65,3.352,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.25.fa.gz,3150792.0,13220.0,0.0
nhnw_bin.548.fa.gz,93.63,2.688,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.548.fa.gz,2641273.0,39153.0,0.0
nhnw_bin.424.fa.gz,93.62,4.697,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.424.fa.gz,2742977.0,47534.0,0.0
nhnw_bin.31.fa.gz,93.61,1.843,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.31.fa.gz,1602916.0,60283.0,0.0
nhnw_bin.36.fa.gz,93.57,2.659,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.36.fa.gz,1668537.0,34717.0,0.0
nhnw_bin.80.fa.gz,93.54,3.225,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.80.fa.gz,1919566.0,66704.0,0.0
nhnw_bin.58.fa.gz,93.51,0.0,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.58.fa.gz,2472165.0,46100.0,0.0
nhnw_bin.144.fa.gz,93.51,0.692,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.144.fa.gz,1795410.0,38290.0,0.0
nhnw_bin.271.fa.gz,93.5,2.688,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.271.fa.gz,2315681.0,28584.0,0.0
nhnw_bin.152.fa.gz,93.49,0.0,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.152.fa.gz,2693361.0,28018.0,0.0
nhnw_bin.472.fa.gz,93.45,0.0,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.472.fa.gz,2766034.0,33464.0,0.0
nhnw_bin.235.fa.gz,93.4,2.348,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.235.fa.gz,3156360.0,37862.0,0.0
nhnw_bin.197.fa.gz,93.34,0.0,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.197.fa.gz,1689675.0,48666.0,0.0
nhnw_bin.172.fa.gz,93.34,7.718,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.172.fa.gz,4377146.0,64902.0,0.0
nhnw_bin.476.fa.gz,93.31,2.404,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.476.fa.gz,2254633.0,16404.0,0.0
nhnw_bin.230.fa.gz,93.29,2.705,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.230.fa.gz,2418391.0,103248.0,0.0
nhnw_bin.382.fa.gz,93.27,4.838,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.382.fa.gz,2371078.0,107322.0,0.0
nhnw_bin.549.fa.gz,93.25,0.806,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.549.fa.gz,1704998.0,112648.0,0.0
nhnw_bin.483.fa.gz,93.25,3.37,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.483.fa.gz,1272815.0,162000.0,0.0
nhnw_bin.194.fa.gz,93.15,0.734,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.194.fa.gz,1784389.0,22538.0,0.0
nhnw_bin.67.fa.gz,93.13,0.699,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.67.fa.gz,2643300.0,29392.0,0.0
nhnw_bin.438.fa.gz,93.1,3.291,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.438.fa.gz,2120232.0,22457.0,0.0
nhnw_bin.302.fa.gz,93.09,0.929,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.302.fa.gz,2313401.0,66272.0,0.0
nhnw_bin.100.fa.gz,93.09,3.935,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.100.fa.gz,2729438.0,12312.0,0.0
nhnw_bin.471.fa.gz,93.07,0.026,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.471.fa.gz,1895269.0,101306.0,0.0
nhnw_bin.104.fa.gz,93.06,7.27,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.104.fa.gz,2593463.0,118618.0,0.0
nhnw_bin.233.fa.gz,93.05,6.395,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.233.fa.gz,2255634.0,29442.0,0.0
nhnw_bin.405.fa.gz,93.0,4.195,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.405.fa.gz,2389663.0,32201.0,0.0
nhnw_bin.310.fa.gz,92.95,1.342,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.310.fa.gz,1955131.0,22362.0,0.0
nhnw_bin.263.fa.gz,92.95,0.0,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.263.fa.gz,2082734.0,93247.0,0.0
nhnw_bin.103.fa.gz,92.93,0.0,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.103.fa.gz,2168603.0,31444.0,0.0
nhnw_bin.355.fa.gz,92.89,2.498,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.355.fa.gz,2400479.0,10510.0,0.0
nhnw_bin.234.fa.gz,92.88,0.885,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.234.fa.gz,1920578.0,35843.0,0.0
